1.00000000  0.00000000
0.98429268  0.00412723
0.96858924  0.00780427
0.95289355  0.01110830
0.93720948  0.01410560
0.92154090  0.01685253
0.90589169  0.01939646
0.89026569  0.02177667
0.87466677  0.02402519
0.85909877  0.02616768
0.84356553  0.02822417
0.82807090  0.03020985
0.81261869  0.03213572
0.79721270  0.03400925
0.78185676  0.03583497
0.76655464  0.03761504
0.75131011  0.03934967
0.73612695  0.04103763
0.72100889  0.04267656
0.70595967  0.04426338
0.69098301  0.04579449
0.67608258  0.04726609
0.66126208  0.04867434
0.64652516  0.05001551
0.63187545  0.05128613
0.61731657  0.05248306
0.60285211  0.05360356
0.58848564  0.05464532
0.57422071  0.05560648
0.56006083  0.05648560
0.54600950  0.05728166
0.53207019  0.05799404
0.51824633  0.05862241
0.50454133  0.05916676
0.49095858  0.05962731
0.47750144  0.06000444
0.46417321  0.06029868
0.45097718  0.06051060
0.43791662  0.06064083
0.42499475  0.06068997
0.41221475  0.06065861
0.39957977  0.06054725
0.38709295  0.06035631
0.37475734  0.06008616
0.36257601  0.05973706
0.35055195  0.05930922
0.33868813  0.05880278
0.32698749  0.05821789
0.31545289  0.05755470
0.30408720  0.05681340
0.29289322  0.05599429
0.28187370  0.05509781
0.27103137  0.05412461
0.26036891  0.05307555
0.24988893  0.05195179
0.23959403  0.05075485
0.22948676  0.04948660
0.21956959  0.04814934
0.20984499  0.04674583
0.20031534  0.04527931
0.19098301  0.04375350
0.18185028  0.04217265
0.17291943  0.04054152
0.16419264  0.03886536
0.15567207  0.03714994
0.14735984  0.03540147
0.13925797  0.03362660
0.13136849  0.03183238
0.12369332  0.03002617
0.11623437  0.02821562
0.10899348  0.02640860
0.10197242  0.02461310
0.09517295  0.02283715
0.08859672  0.02108880
0.08224537  0.01937593
0.07612047  0.01770626
0.07022351  0.01608720
0.06455597  0.01452578
0.05911923  0.01302857
0.05391464  0.01160159
0.04894348  0.01025022
0.04420699  0.00897917
0.03970631  0.00779235
0.03544258  0.00669289
0.03141684  0.00568302
0.02763008  0.00476408
0.02408324  0.00393645
0.02077719  0.00319958
0.01771275  0.00255196
0.01489067  0.00199112
0.01231166  0.00151366
0.00997634  0.00111528
0.00788530  0.00079081
0.00603904  0.00053427
0.00443804  0.00033892
0.00308267  0.00019735
0.00197327  0.00010156
0.00111013  0.00004301
0.00049344  0.00001278
0.00012337  0.00000160
0.00000000  0.00000000
0.00012337  0.00422824
0.00049344  0.00842820
0.00111013  0.01257183
0.00197327  0.01663150
0.00308267  0.02058020
0.00443804  0.02439177
0.00603904  0.02804109
0.00788530  0.03150424
0.00997634  0.03475874
0.01231166  0.03778362
0.01489067  0.04055967
0.01771275  0.04306953
0.02077719  0.04529780
0.02408324  0.04723117
0.02763008  0.04885852
0.03141684  0.05017096
0.03544258  0.05116189
0.03970631  0.05182705
0.04420699  0.05216450
0.04894348  0.05217464
0.05391464  0.05186017
0.05911923  0.05122605
0.06455597  0.05027941
0.07022351  0.04902951
0.07612047  0.04748758
0.08224537  0.04566674
0.08859672  0.04358187
0.09517295  0.04124943
0.10197242  0.03868731
0.10899348  0.03591465
0.11623437  0.03295170
0.12369332  0.02981956
0.13136849  0.02654003
0.13925797  0.02313541
0.14735984  0.01962826
0.15567207  0.01604126
0.16419264  0.01239697
0.17291943  0.00871765
0.18185028  0.00502507
0.19098301  0.00134035
0.20031534  -0.00231619
0.20984499  -0.00592520
0.21956959  -0.00946845
0.22948676  -0.01292887
0.23959403  -0.01629071
0.24988893  -0.01953961
0.26036891  -0.02266259
0.27103137  -0.02564815
0.28187370  -0.02848624
0.29289322  -0.03116824
0.30408720  -0.03368690
0.31545289  -0.03603635
0.32698749  -0.03821191
0.33868813  -0.04021006
0.35055195  -0.04202828
0.36257601  -0.04366491
0.37475734  -0.04511902
0.38709295  -0.04639018
0.39957977  -0.04747837
0.41221475  -0.04838370
0.42499475  -0.04910632
0.43791662  -0.04964618
0.45097718  -0.05000291
0.46417321  -0.05017564
0.47750144  -0.05016285
0.49095858  -0.04996232
0.50454133  -0.04957101
0.51824633  -0.04898501
0.53207019  -0.04819962
0.54600950  -0.04720932
0.56006083  -0.04600792
0.57422071  -0.04458874
0.58848564  -0.04294485
0.60285211  -0.04106936
0.61731657  -0.03895585
0.63187545  -0.03659882
0.64652516  -0.03399423
0.66126208  -0.03114024
0.67608258  -0.02803785
0.69098301  -0.02469185
0.70595967  -0.02111168
0.72100889  -0.01731254
0.73612695  -0.01331650
0.75131011  -0.00915376
0.76655464  -0.00486397
0.78185676  -0.00049772
0.79721270  0.00388201
0.81261869  0.00819818
0.82807090  0.01235801
0.84356553  0.01625125
0.85909877  0.01974834
0.87466677  0.02269852
0.89026569  0.02492795
0.90589169  0.02623774
0.92154090  0.02640201
0.93720948  0.02516592
0.95289355  0.02224373
0.96858924  0.01731691
0.98429268  0.01003222
1.00000000  0.00000000
